RSSI,Type,Error code,Length,Steering angle,Battery voltage,Battery temperature,Throttle input,Brake pressure,Wheel speed,Latitude,Longitude,Time
-85.00,0,0,28,8,0.00,116.78,167,0.01,16.77,38.03636551,-78.51467133,2024-05-04 14:16:23.487601
-83.00,0,0,28,8,0.00,116.78,167,0.01,16.77,38.03636551,-78.51467133,2024-05-04 14:16:23.726190
-81.00,0,0,28,8,0.00,116.78,167,0.01,16.77,38.03636551,-78.51467133,2024-05-04 14:16:23.889044
-81.00,0,0,28,47,0.00,116.78,179,0.01,17.94,38.03640747,-78.51472473,2024-05-04 14:16:24.327248
-76.00,0,0,28,47,0.00,116.78,179,0.01,17.94,38.03640747,-78.51472473,2024-05-04 14:16:24.491751
-77.00,0,0,28,47,0.00,116.78,179,0.01,17.94,38.03640747,-78.51472473,2024-05-04 14:16:24.727786
-87.00,0,0,28,47,0.00,116.78,179,0.01,17.94,38.03640747,-78.51472473,2024-05-04 14:16:24.892826
-78.00,0,0,28,25,0.00,116.78,253,0.00,25.37,38.03643036,-78.51483154,2024-05-04 14:16:25.318936
-77.00,0,0,28,25,0.00,116.78,253,0.00,25.37,38.03643036,-78.51483154,2024-05-04 14:16:25.484367
-80.00,0,0,28,25,0.00,116.78,253,0.00,25.37,38.03643036,-78.51483154,2024-05-04 14:16:25.760077
-82.00,0,0,28,25,0.00,116.78,253,0.00,25.37,38.03643036,-78.51483154,2024-05-04 14:16:25.923436
-94.00,0,0,28,15,0.00,116.78,42,0.00,29.85,38.03643799,-78.51497650,2024-05-04 14:16:26.323037
-84.00,0,0,28,15,0.00,116.78,42,0.00,29.85,38.03643799,-78.51497650,2024-05-04 14:16:26.488028
-89.00,0,0,28,15,0.00,116.78,42,0.00,29.85,38.03643799,-78.51497650,2024-05-04 14:16:26.764936
-92.00,0,0,28,15,0.00,116.78,42,0.00,29.85,38.03643799,-78.51497650,2024-05-04 14:16:26.930035
-82.00,0,0,28,9,0.00,116.78,249,0.00,24.99,38.03643036,-78.51510620,2024-05-04 14:16:27.321705
-84.00,0,0,28,9,0.00,116.78,249,0.00,24.99,38.03643036,-78.51510620,2024-05-04 14:16:27.488129
-92.00,0,0,28,9,0.00,116.78,249,0.00,24.99,38.03643036,-78.51510620,2024-05-04 14:16:27.762431
-94.00,0,0,28,9,0.00,116.78,249,0.00,24.99,38.03643036,-78.51510620,2024-05-04 14:16:27.925686
-92.00,0,0,28,220,0.00,116.78,210,0.00,21.01,38.03638077,-78.51519775,2024-05-04 14:16:28.322801
-100.00,0,0,28,220,0.00,116.78,210,0.00,21.01,38.03638077,-78.51519775,2024-05-04 14:16:28.488342
